transaction_id,is_suspicious_ground_truth
TXN00001552,False
TXN00001553,False
TXN00001554,False
TXN00001555,False
TXN00001556,False
TXN00001557,False
TXN00001558,False
TXN00001559,False
TXN00001560,False
TXN00001561,False
TXN00001562,False
TXN00001563,False
TXN00001564,False
TXN00001565,False
TXN00001566,False
TXN00001567,False
TXN00001568,False
TXN00001569,False
TXN00001570,False
TXN00001571,False
TXN00001572,False
TXN00001573,False
TXN00001574,False
TXN00001575,False
TXN00001576,True
TXN00001577,False
TXN00001578,False
TXN00001579,False
TXN00001580,False
TXN00001581,False
TXN00001582,False
TXN00001583,False
TXN00001584,False
TXN00001585,False
TXN00001586,False
TXN00001587,False
TXN00001588,False
TXN00001589,False
TXN00001590,False
TXN00001591,False
TXN00001592,False
TXN00001593,False
TXN00001594,False
TXN00001595,False
TXN00001596,False
TXN00001597,False
TXN00001598,False
TXN00001599,False
TXN00001600,False
TXN00001601,False
TXN00001602,False
TXN00001603,False
TXN00001604,False
TXN00001605,False
TXN00001606,False
TXN00001607,False
TXN00001608,False
TXN00001609,False
TXN00001610,False
TXN00001611,False
TXN00001612,False
TXN00001613,False
TXN00001614,False
TXN00001615,False
TXN00001616,False
TXN00001617,False
TXN00001618,False
TXN00001619,False
TXN00001620,False
TXN00001621,False
TXN00001622,False
TXN00001623,False
TXN00001624,False
TXN00001625,False
TXN00001626,False
TXN00001627,False
TXN00001628,False
TXN00001629,True
TXN00001630,False
TXN00001631,False
TXN00001632,False
TXN00001633,False
TXN00001634,False
TXN00001635,False
TXN00001636,False
TXN00001637,False
TXN00001638,False
TXN00001639,False
TXN00001640,False
TXN00001641,False
TXN00001642,False
TXN00001643,False
TXN00001644,False
TXN00001645,False
TXN00001646,False
TXN00001647,False
TXN00001648,False
TXN00001649,False
TXN00001650,False
TXN00001651,False
TXN00001652,False
TXN00001653,False
TXN00001654,False
TXN00001655,False
TXN00001656,False
TXN00001657,False
TXN00001658,False
TXN00001659,False
TXN00001660,False
TXN00001661,False
TXN00001662,False
TXN00001663,False
TXN00001664,False
TXN00001665,False
TXN00001666,False
TXN00001667,False
TXN00001668,False
TXN00001669,False
TXN00001670,False
TXN00001671,False
TXN00001672,False
TXN00001673,False
TXN00001674,False
TXN00001675,False
TXN00001676,False
TXN00001677,False
TXN00001678,False
TXN00001679,False
TXN00001680,False
TXN00001681,False
TXN00001682,False
TXN00001683,False
TXN00001684,False
TXN00001685,False
TXN00001686,False
TXN00001687,False
TXN00001688,False
TXN00001689,False
TXN00001690,False
TXN00001691,False
TXN00001692,False
TXN00001693,False
TXN00001694,False
TXN00001695,False
TXN00001696,False
TXN00001697,False
TXN00001698,False
TXN00001699,False
TXN00001700,False
TXN00001701,False
TXN00001702,False
TXN00001703,False
TXN00001704,False
TXN00001705,False
TXN00001706,False
TXN00001707,False
TXN00001708,False
TXN00001709,False
TXN00001710,False
TXN00001711,False
TXN00001712,False
TXN00001713,False
TXN00001714,False
TXN00001715,False
TXN00001716,False
TXN00001717,True
TXN00001718,False
TXN00001719,False
TXN00001720,False
TXN00001721,False
TXN00001722,False
TXN00001723,False
TXN00001724,False
TXN00001725,False
TXN00001726,False
TXN00001727,False
TXN00001728,False
TXN00001729,True
TXN00001730,False
TXN00001731,False
TXN00001732,False
TXN00001733,False
TXN00001734,False
TXN00001735,False
TXN00001736,False
TXN00001737,False
TXN00001738,False
TXN00001739,False
TXN00001740,False
TXN00001741,False
TXN00001742,True
TXN00001743,False
TXN00001744,False
TXN00001745,False
TXN00001746,False
TXN00001747,False
TXN00001748,False
TXN00001749,False
TXN00001750,False
TXN00001751,False
TXN00001752,False
TXN00001753,False
TXN00001754,False
TXN00001755,False
TXN00001756,False
TXN00001757,False
TXN00001758,False
TXN00001759,False
TXN00001760,False
TXN00001761,False
TXN00001762,False
TXN00001763,False
TXN00001764,True
TXN00001765,False
TXN00001766,False
TXN00001767,False
TXN00001768,False
TXN00001769,False
TXN00001770,False
TXN00001771,False
TXN00001772,False
TXN00001773,False
TXN00001774,False
TXN00001775,False
TXN00001776,False
TXN00001777,False
TXN00001778,False
TXN00001779,False
TXN00001780,False
TXN00001781,False
TXN00001782,False
TXN00001783,False
TXN00001784,False
TXN00001785,False
TXN00001786,False
TXN00001787,False
TXN00001788,False
TXN00001789,False
TXN00001790,False
TXN00001791,False
TXN00001792,True
TXN00001793,False
TXN00001794,False
TXN00001795,False
TXN00001796,False
TXN00001797,False
TXN00001798,False
TXN00001799,False
TXN00001800,True
TXN00001801,False
TXN00001802,False
TXN00001803,False
TXN00001804,False
TXN00001805,False
TXN00001806,True
TXN00001807,False
TXN00001808,False
TXN00001809,False
TXN00001810,False
TXN00001811,False
TXN00001812,False
TXN00001813,False
TXN00001814,False
TXN00001815,False
TXN00001816,False
TXN00001817,False
TXN00001818,False
TXN00001819,False
TXN00001820,False
TXN00001821,False
TXN00001822,False
TXN00001823,False
TXN00001824,False
TXN00001825,False
TXN00001826,False
TXN00001827,False
TXN00001828,False
TXN00001829,True
TXN00001830,False
TXN00001831,False
TXN00001832,False
TXN00001833,False
TXN00001834,False
TXN00001835,False
TXN00001836,False
TXN00001837,False
TXN00001838,False
TXN00001839,False
TXN00001840,False
TXN00001841,False
TXN00001842,False
TXN00001843,False
TXN00001844,False
TXN00001845,False
TXN00001846,False
TXN00001847,False
TXN00001848,False
TXN00001849,False
TXN00001850,False
TXN00001851,False
TXN00001852,False
TXN00001853,False
TXN00001854,False
TXN00001855,False
TXN00001856,False
TXN00001857,False
TXN00001858,False
TXN00001859,False
TXN00001860,False
TXN00001861,False
TXN00001862,False
TXN00001863,False
TXN00001864,False
TXN00001865,False
TXN00001866,False
TXN00001867,True
TXN00001868,False
TXN00001869,False
TXN00001870,False
TXN00001871,False
TXN00001872,False
TXN00001873,False
TXN00001874,False
TXN00001875,False
TXN00001876,False
TXN00001877,True
TXN00001878,False
TXN00001879,False
TXN00001880,False
TXN00001881,False
TXN00001882,False
TXN00001883,False
TXN00001884,False
TXN00001885,False
TXN00001886,False
TXN00001887,False
TXN00001888,False
TXN00001889,False
TXN00001890,False
TXN00001891,False
TXN00001892,False
TXN00001893,False
TXN00001894,False
TXN00001895,False
TXN00001896,False
TXN00001897,False
TXN00001898,False
TXN00001899,False
TXN00001900,False
TXN00001901,False
TXN00001902,False
TXN00001903,False
TXN00001904,False
TXN00001905,False
TXN00001906,True
TXN00001907,False
TXN00001908,True
TXN00001909,False
TXN00001910,False
TXN00001911,False
TXN00001912,False
TXN00001913,False
TXN00001914,False
TXN00001915,False
TXN00001916,False
TXN00001917,False
TXN00001918,False
TXN00001919,False
TXN00001920,False
TXN00001921,False
TXN00001922,False
TXN00001923,False
TXN00001924,False
TXN00001925,False
TXN00001926,False
TXN00001927,False
TXN00001928,False
TXN00001929,False
TXN00001930,False
TXN00001931,False
TXN00001932,False
TXN00001933,False
TXN00001934,False
TXN00001935,False
TXN00001936,False
TXN00001937,False
TXN00001938,False
TXN00001939,False
TXN00001940,False
TXN00001941,False
TXN00001942,False
TXN00001943,False
TXN00001944,False
TXN00001945,False
TXN00001946,False
TXN00001947,False
TXN00001948,False
TXN00001949,False
TXN00001950,False
TXN00001951,False
TXN00001952,False
TXN00001953,False
TXN00001954,False
TXN00001955,False
TXN00001956,False
TXN00001957,False
TXN00001958,False
TXN00001959,False
TXN00001960,False
TXN00001961,False
TXN00001962,False
TXN00001963,False
TXN00001964,False
TXN00001965,False
TXN00001966,False
TXN00001967,False
TXN00001968,False
TXN00001969,False
TXN00001970,False
TXN00001971,False
TXN00001972,False
TXN00001973,False
TXN00001974,False
TXN00001975,False
TXN00001976,False
TXN00001977,False
TXN00001978,False
TXN00001979,False
TXN00001980,False
TXN00001981,False
TXN00001982,False
TXN00001983,False
TXN00001984,False
TXN00001985,False
TXN00001986,False
TXN00001987,False
TXN00001988,False
TXN00001989,False
TXN00001990,False
TXN00001991,False
TXN00001992,False
TXN00001993,False
TXN00001994,False
TXN00001995,False
TXN00001996,False
TXN00001997,False
TXN00001998,False
TXN00001999,False
TXN00002000,False
TXN00002001,False
TXN00002002,False
TXN00002003,False
TXN00002004,False
TXN00002005,False
TXN00002006,True
TXN00002007,True
TXN00002008,False
TXN00002009,False
TXN00002010,False
TXN00002011,False
TXN00002012,False
TXN00002013,False
TXN00002014,False
TXN00002015,False
TXN00002016,False
TXN00002017,False
TXN00002018,False
TXN00002019,False
TXN00002020,False
TXN00002021,True
TXN00002022,False
TXN00002023,False
TXN00002024,False
TXN00002025,False
TXN00002026,False
TXN00002027,False
TXN00002028,False
TXN00002029,False
TXN00002030,False
TXN00002031,False
TXN00002032,False
TXN00002033,False
TXN00002034,False
TXN00002035,False
TXN00002036,False
TXN00002037,False
TXN00002038,False
TXN00002039,False
TXN00002040,False
TXN00002041,False
TXN00002042,False
TXN00002043,False
TXN00002044,False
TXN00002045,False
TXN00002046,False
TXN00002047,False
TXN00002048,False
TXN00002049,False
TXN00002050,False
TXN00002051,False
TXN00002052,False
TXN00002053,False
TXN00002054,False
TXN00002055,False
TXN00002056,False
TXN00002057,False
TXN00002058,False
TXN00002059,False
TXN00002060,False
TXN00002061,False
TXN00002062,False
TXN00002063,False
TXN00002064,False
TXN00002065,False
TXN00002066,False
TXN00002067,False
TXN00002068,False
TXN00002069,False
TXN00002070,False
TXN00002071,False
TXN00002072,False
TXN00002073,False
TXN00002074,False
TXN00002075,False
TXN00002076,False
TXN00002077,False
TXN00002078,False
TXN00002079,False
TXN00002080,False
TXN00002081,False
TXN00002082,False
TXN00002083,False
TXN00002084,False
TXN00002085,False
TXN00002086,False
TXN00002087,False
TXN00002088,False
TXN00002089,False
TXN00002090,False
TXN00002091,False
TXN00002092,False
TXN00002093,False
TXN00002094,False
TXN00002095,False
TXN00002096,False
TXN00002097,False
TXN00002098,False
TXN00002099,False
TXN00002100,False
TXN00002101,False
TXN00002102,False
TXN00002103,False
TXN00002104,False
TXN00002105,False
TXN00002106,False
TXN00002107,False
TXN00002108,False
TXN00002109,False
TXN00002110,False
TXN00002111,False
TXN00002112,False
TXN00002113,False
TXN00002114,False
TXN00002115,False
TXN00002116,False
TXN00002117,False
TXN00002118,False
TXN00002119,False
TXN00002120,False
TXN00002121,False
TXN00002122,False
TXN00002123,False
TXN00002124,False
TXN00002125,False
TXN00002126,False
TXN00002127,False
TXN00002128,False
TXN00002129,False
TXN00002130,False
TXN00002131,False
TXN00002132,False
TXN00002133,False
TXN00002134,False
TXN00002135,False
TXN00002136,False
TXN00002137,False
TXN00002138,False
TXN00002139,False
TXN00002140,False
TXN00002141,False
TXN00002142,False
TXN00002143,False
TXN00002144,False
TXN00002145,False
TXN00002146,False
TXN00002147,False
TXN00002148,False
TXN00002149,False
TXN00002150,False
TXN00002151,False
TXN00002152,False
TXN00002153,False
TXN00002154,False
TXN00002155,False
TXN00002156,False
TXN00002157,False
TXN00002158,False
TXN00002159,False
TXN00002160,False
TXN00002161,False
TXN00002162,False
TXN00002163,False
TXN00002164,False
TXN00002165,False
TXN00002166,False
TXN00002167,True
TXN00002168,False
TXN00002169,False
TXN00002170,True
TXN00002171,False
TXN00002172,False
TXN00002173,False
TXN00002174,False
TXN00002175,False
TXN00002176,False
TXN00002177,False
TXN00002178,False
TXN00002179,False
TXN00002180,False
TXN00002181,False
TXN00002182,False
TXN00002183,False
TXN00002184,False
TXN00002185,False
TXN00002186,False
TXN00002187,False
TXN00002188,True
TXN00002189,False
TXN00002190,False
TXN00002191,False
TXN00002192,False
TXN00002193,False
TXN00002194,True
TXN00002195,False
TXN00002196,False
TXN00002197,False
TXN00002198,False
TXN00002199,False
TXN00002200,False
TXN00002201,False
TXN00002202,False
TXN00002203,False
TXN00002204,False
TXN00002205,False
TXN00002206,False
TXN00002207,False
TXN00002208,False
TXN00002209,False
TXN00002210,False
TXN00002211,False
TXN00002212,True
TXN00002213,False
TXN00002214,False
TXN00002215,False
TXN00002216,False
TXN00002217,False
TXN00002218,False
TXN00002219,False
TXN00002220,False
TXN00002221,False
TXN00002222,False
TXN00002223,False
TXN00002224,False
TXN00002225,False
TXN00002226,False
TXN00002227,False
TXN00002228,False
TXN00002229,False
TXN00002230,False
TXN00002231,False
TXN00002232,False
TXN00002233,False
TXN00002234,False
TXN00002235,False
TXN00002236,False
TXN00002237,False
TXN00002238,False
TXN00002239,False
TXN00002240,False
TXN00002241,False
TXN00002242,False
TXN00002243,False
TXN00002244,False
TXN00002245,False
TXN00002246,False
TXN00002247,False
TXN00002248,False
TXN00002249,False
TXN00002250,False
TXN00002251,False
TXN00002252,False
TXN00002253,False
TXN00002254,True
TXN00002255,False
TXN00002256,False
TXN00002257,False
TXN00002258,False
TXN00002259,False
TXN00002260,False
TXN00002261,False
TXN00002262,False
TXN00002263,False
TXN00002264,False
TXN00002265,False
TXN00002266,False
TXN00002267,False
TXN00002268,False
TXN00002269,False
TXN00002270,False
TXN00002271,False
TXN00002272,False
TXN00002273,False
TXN00002274,False
TXN00002275,False
TXN00002276,False
TXN00002277,True
TXN00002278,True
TXN00002279,True
TXN00002280,False
TXN00002281,False
TXN00002282,False
TXN00002283,False
TXN00002284,False
TXN00002285,False
TXN00002286,False
TXN00002287,False
TXN00002288,False
TXN00002289,False
TXN00002290,False
TXN00002291,False
TXN00002292,False
TXN00002293,False
TXN00002294,False
TXN00002295,False
TXN00002296,False
TXN00002297,False
TXN00002298,False
TXN00002299,False
TXN00002300,False
TXN00002301,False
TXN00002302,False
TXN00002303,False
TXN00002304,False
TXN00002305,False
TXN00002306,False
TXN00002307,False
TXN00002308,False
TXN00002309,False
TXN00002310,False
TXN00002311,False
TXN00002312,False
TXN00002313,False
TXN00002314,False
TXN00002315,False
TXN00002316,False
TXN00002317,False
TXN00002318,False
TXN00002319,False
TXN00002320,False
TXN00002321,False
TXN00002322,False
TXN00002323,False
TXN00002324,False
TXN00002325,False
TXN00002326,False
TXN00002327,False
TXN00002328,False
TXN00002329,False
TXN00002330,False
TXN00002331,False
TXN00002332,False
TXN00002333,False
TXN00002334,False
TXN00002335,False
TXN00002336,False
TXN00002337,False
TXN00002338,False
TXN00002339,False
TXN00002340,False
TXN00002341,False
TXN00002342,False
TXN00002343,False
TXN00002344,False
TXN00002345,False
TXN00002346,False
TXN00002347,False
TXN00002348,False
TXN00002349,False
TXN00002350,False
TXN00002351,False
TXN00002352,False
TXN00002353,False
TXN00002354,False
TXN00002355,False
TXN00002356,False
TXN00002357,False
TXN00002358,False
TXN00002359,False
TXN00002360,False
TXN00002361,False
TXN00002362,False
TXN00002363,False
TXN00002364,False
TXN00002365,False
TXN00002366,False
TXN00002367,False
TXN00002368,False
TXN00002369,False
TXN00002370,False
TXN00002371,True
TXN00002372,False
TXN00002373,False
TXN00002374,False
TXN00002375,False
TXN00002376,False
TXN00002377,False
TXN00002378,False
TXN00002379,False
TXN00002380,False
TXN00002381,False
TXN00002382,False
TXN00002383,False
TXN00002384,False
TXN00002385,False
TXN00002386,False
TXN00002387,False
TXN00002388,False
TXN00002389,False
TXN00002390,False
TXN00002391,False
TXN00002392,False
TXN00002393,False
TXN00002394,False
TXN00002395,False
TXN00002396,False
TXN00002397,False
TXN00002398,False
TXN00002399,False
TXN00002400,False
TXN00002401,False
TXN00002402,True
TXN00002403,False
TXN00002404,False
TXN00002405,False
TXN00002406,False
TXN00002407,False
TXN00002408,False
TXN00002409,False
TXN00002410,False
TXN00002411,False
TXN00002412,False
TXN00002413,False
TXN00002414,False
TXN00002415,False
TXN00002416,False
TXN00002417,False
TXN00002418,False
TXN00002419,False
TXN00002420,False
TXN00002421,False
TXN00002422,False
TXN00002423,False
TXN00002424,False
TXN00002425,False
TXN00002426,False
TXN00002427,False
TXN00002428,False
TXN00002429,False
TXN00002430,False
TXN00002431,False
TXN00002432,False
TXN00002433,False
TXN00002434,False
TXN00002435,False
TXN00002436,False
TXN00002437,False
TXN00002438,False
TXN00002439,False
TXN00002440,False
TXN00002441,False
TXN00002442,False
TXN00002443,False
TXN00002444,False
TXN00002445,False
TXN00002446,False
TXN00002447,False
TXN00002448,False
TXN00002449,False
TXN00002450,False
TXN00002451,False
TXN00002452,False
TXN00002453,False
TXN00002454,False
TXN00002455,False
TXN00002456,False
TXN00002457,False
TXN00002458,False
TXN00002459,False
TXN00002460,False
TXN00002461,False
TXN00002462,False
TXN00002463,False
TXN00002464,False
TXN00002465,False
TXN00002466,False
TXN00002467,False
TXN00002468,False
TXN00002469,False
TXN00002470,False
TXN00002471,False
TXN00002472,False
TXN00002473,False
TXN00002474,False
TXN00002475,False
TXN00002476,False
TXN00002477,False
TXN00002478,False
TXN00002479,False
TXN00002480,False
TXN00002481,False
TXN00002482,False
TXN00002483,False
TXN00002484,False
TXN00002485,False
TXN00002486,False
TXN00002487,False
TXN00002488,False
TXN00002489,False
TXN00002490,False
TXN00002491,False
TXN00002492,False
TXN00002493,False
TXN00002494,False
TXN00002495,False
TXN00002496,False
TXN00002497,False
TXN00002498,False
TXN00002499,False
TXN00002500,False
TXN00002501,False
TXN00002502,False
TXN00002503,False
TXN00002504,False
TXN00002505,False
TXN00002506,False
TXN00002507,False
TXN00002508,False
TXN00002509,False
TXN00002510,False
TXN00002511,False
TXN00002512,False
TXN00002513,False
TXN00002514,False
TXN00002515,False
TXN00002516,False
TXN00002517,False
TXN00002518,False
TXN00002519,False
TXN00002520,False
TXN00002521,False
TXN00002522,False
TXN00002523,False
TXN00002524,False
TXN00002525,False
TXN00002526,False
TXN00002527,False
TXN00002528,False
TXN00002529,False
TXN00002530,False
TXN00002531,False
TXN00002532,False
TXN00002533,False
TXN00002534,False
TXN00002535,False
TXN00002536,False
TXN00002537,False
TXN00002538,False
TXN00002539,False
TXN00002540,False
TXN00002541,False
TXN00002542,False
TXN00002543,False
TXN00002544,False
TXN00002545,False
TXN00002546,False
TXN00002547,False
TXN00002548,False
TXN00002549,False
TXN00002550,False
TXN00002551,False
TXN00002552,False
TXN00002553,False
TXN00002554,False
TXN00002555,False
TXN00002556,False
TXN00002557,False
TXN00002558,False
TXN00002559,False
TXN00002560,False
TXN00002561,False
TXN00002562,False
TXN00002563,False
TXN00002564,False
TXN00002565,False
TXN00002566,False
TXN00002567,False
TXN00002568,False
TXN00002569,False
TXN00002570,False
TXN00002571,False
TXN00002572,False
TXN00002573,False
TXN00002574,False
TXN00002575,False
TXN00002576,False
TXN00002577,False
TXN00002578,True
TXN00002579,False
TXN00002580,False
TXN00002581,False
TXN00002582,False
TXN00002583,False
TXN00002584,False
TXN00002585,True
TXN00002586,False
TXN00002587,False
TXN00002588,False
TXN00002589,False
TXN00002590,False
TXN00002591,False
TXN00002592,False
TXN00002593,False
TXN00002594,False
TXN00002595,False
TXN00002596,False
TXN00002597,False
TXN00002598,False
TXN00002599,False
TXN00002600,False
TXN00002601,False
TXN00002602,False
TXN00002603,False
TXN00002604,False
TXN00002605,False
TXN00002606,False
TXN00002607,False
TXN00002608,False
TXN00002609,False
TXN00002610,False
TXN00002611,False
TXN00002612,False
TXN00002613,False
TXN00002614,False
TXN00002615,False
TXN00002616,False
TXN00002617,False
TXN00002618,False
TXN00002619,False
TXN00002620,False
TXN00002621,False
TXN00002622,False
TXN00002623,False
TXN00002624,False
TXN00002625,False
TXN00002626,False
TXN00002627,False
TXN00002628,False
TXN00002629,False
TXN00002630,False
TXN00002631,False
TXN00002632,False
TXN00002633,False
TXN00002634,False
TXN00002635,False
TXN00002636,False
TXN00002637,False
TXN00002638,False
TXN00002639,False
TXN00002640,False
TXN00002641,False
TXN00002642,False
TXN00002643,False
TXN00002644,False
TXN00002645,False
TXN00002646,False
TXN00002647,False
TXN00002648,False
TXN00002649,False
TXN00002650,False
TXN00002651,False
TXN00002652,False
TXN00002653,False
TXN00002654,False
TXN00002655,False
TXN00002656,False
TXN00002657,True
TXN00002658,False
TXN00002659,False
TXN00002660,False
TXN00002661,False
TXN00002662,False
TXN00002663,False
TXN00002664,False
TXN00002665,False
TXN00002666,False
TXN00002667,False
TXN00002668,False
TXN00002669,False
TXN00002670,False
TXN00002671,False
TXN00002672,False
TXN00002673,False
TXN00002674,False
TXN00002675,False
TXN00002676,False
TXN00002677,False
TXN00002678,False
TXN00002679,False
TXN00002680,False
TXN00002681,False
TXN00002682,False
TXN00002683,False
TXN00002684,False
TXN00002685,False
TXN00002686,False
TXN00002687,False
TXN00002688,False
TXN00002689,False
TXN00002690,False
TXN00002691,False
TXN00002692,False
TXN00002693,False
TXN00002694,False
TXN00002695,False
TXN00002696,False
TXN00002697,False
TXN00002698,False
TXN00002699,False
TXN00002700,False
TXN00002701,False
TXN00002702,False
TXN00002703,False
TXN00002704,False
TXN00002705,False
TXN00002706,False
TXN00002707,False
TXN00002708,False
TXN00002709,False
TXN00002710,False
TXN00002711,False
TXN00002712,False
TXN00002713,False
TXN00002714,False
TXN00002715,False
TXN00002716,False
TXN00002717,False
TXN00002718,False
TXN00002719,False
TXN00002720,False
TXN00002721,False
TXN00002722,False
TXN00002723,False
TXN00002724,False
TXN00002725,False
TXN00002726,False
TXN00002727,False
TXN00002728,False
TXN00002729,False
TXN00002730,False
TXN00002731,False
TXN00002732,False
TXN00002733,False
TXN00002734,False
TXN00002735,False
TXN00002736,False
TXN00002737,False
TXN00002738,False
TXN00002739,False
TXN00002740,False
TXN00002741,False
TXN00002742,False
TXN00002743,False
TXN00002744,False
TXN00002745,False
TXN00002746,False
TXN00002747,False
TXN00002748,False
TXN00002749,False
TXN00002750,False
TXN00002751,False
TXN00002752,False
TXN00002753,False
TXN00002754,False
TXN00002755,False
TXN00002756,False
TXN00002757,False
TXN00002758,True
TXN00002759,False
TXN00002760,False
TXN00002761,False
TXN00002762,False
TXN00002763,False
TXN00002764,False
TXN00002765,False
TXN00002766,False
TXN00002767,False
TXN00002768,False
TXN00002769,False
TXN00002770,False
TXN00002771,False
TXN00002772,False
TXN00002773,False
TXN00002774,False
TXN00002775,False
TXN00002776,False
TXN00002777,False
TXN00002778,False
TXN00002779,False
TXN00002780,False
TXN00002781,False
TXN00002782,False
TXN00002783,False
TXN00002784,False
TXN00002785,False
TXN00002786,False
TXN00002787,False
TXN00002788,True
TXN00002789,False
TXN00002790,False
TXN00002791,False
TXN00002792,False
TXN00002793,False
TXN00002794,False
TXN00002795,False
TXN00002796,False
TXN00002797,False
TXN00002798,False
TXN00002799,False
TXN00002800,False
TXN00002801,False
TXN00002802,False
TXN00002803,False
TXN00002804,False
TXN00002805,False
TXN00002806,False
TXN00002807,False
TXN00002808,False
TXN00002809,False
TXN00002810,False
TXN00002811,False
TXN00002812,False
TXN00002813,False
TXN00002814,False
TXN00002815,False
TXN00002816,False
TXN00002817,False
TXN00002818,True
TXN00002819,False
TXN00002820,False
TXN00002821,False
TXN00002822,False
TXN00002823,False
TXN00002824,False
TXN00002825,False
TXN00002826,False
TXN00002827,False
TXN00002828,False
TXN00002829,False
TXN00002830,False
TXN00002831,False
TXN00002832,False
TXN00002833,False
TXN00002834,False
TXN00002835,False
TXN00002836,False
TXN00002837,False
TXN00002838,False
TXN00002839,False
TXN00002840,False
TXN00002841,False
TXN00002842,False
TXN00002843,False
TXN00002844,False
TXN00002845,False
TXN00002846,False
TXN00002847,False
TXN00002848,False
TXN00002849,False
TXN00002850,False
TXN00002851,False
TXN00002852,False
TXN00002853,False
TXN00002854,False
TXN00002855,False
TXN00002856,False
TXN00002857,False
TXN00002858,False
TXN00002859,False
TXN00002860,False
TXN00002861,False
TXN00002862,False
TXN00002863,False
TXN00002864,False
TXN00002865,False
TXN00002866,False
TXN00002867,False
TXN00002868,False
TXN00002869,False
TXN00002870,False
TXN00002871,False
TXN00002872,False
TXN00002873,False
TXN00002874,False
TXN00002875,False
TXN00002876,False
TXN00002877,False
TXN00002878,False
TXN00002879,False
TXN00002880,False
TXN00002881,False
TXN00002882,False
TXN00002883,False
TXN00002884,False
TXN00002885,False
TXN00002886,False
TXN00002887,False
TXN00002888,False
TXN00002889,False
TXN00002890,False
TXN00002891,False
TXN00002892,False
TXN00002893,False
TXN00002894,False
TXN00002895,False
TXN00002896,False
TXN00002897,False
TXN00002898,False
TXN00002899,False
TXN00002900,False
TXN00002901,False
TXN00002902,False
TXN00002903,False
TXN00002904,False
TXN00002905,False
TXN00002906,False
TXN00002907,False
TXN00002908,False
TXN00002909,False
TXN00002910,False
TXN00002911,True
TXN00002912,False
TXN00002913,False
TXN00002914,False
TXN00002915,False
TXN00002916,False
TXN00002917,False
TXN00002918,False
TXN00002919,False
TXN00002920,False
TXN00002921,False
TXN00002922,False
TXN00002923,False
TXN00002924,False
TXN00002925,False
TXN00002926,False
TXN00002927,False
TXN00002928,False
TXN00002929,False
TXN00002930,False
TXN00002931,False
TXN00002932,False
TXN00002933,False
TXN00002934,False
TXN00002935,False
TXN00002936,False
TXN00002937,False
TXN00002938,False
TXN00002939,False
TXN00002940,False
TXN00002941,True
TXN00002942,False
TXN00002943,False
TXN00002944,False
TXN00002945,False
TXN00002946,False
TXN00002947,False
TXN00002948,False
TXN00002949,False
TXN00002950,False
TXN00002951,False
TXN00002952,False
TXN00002953,False
TXN00002954,False
TXN00002955,False
TXN00002956,False
TXN00002957,False
TXN00002958,False
TXN00002959,False
TXN00002960,False
TXN00002961,False
TXN00002962,False
TXN00002963,True
TXN00002964,False
TXN00002965,False
TXN00002966,False
TXN00002967,False
TXN00002968,False
TXN00002969,False
TXN00002970,False
TXN00002971,False
TXN00002972,False
TXN00002973,False
TXN00002974,False
TXN00002975,False
TXN00002976,False
TXN00002977,False
TXN00002978,False
TXN00002979,False
TXN00002980,False
TXN00002981,False
TXN00002982,False
TXN00002983,False
TXN00002984,False
TXN00002985,False
TXN00002986,False
TXN00002987,False
TXN00002988,False
TXN00002989,True
TXN00002990,False
TXN00002991,False
TXN00002992,False
TXN00002993,False
TXN00002994,False
TXN00002995,False
TXN00002996,False
TXN00002997,False
TXN00002998,False
TXN00002999,False
TXN00003000,False
TXN00003001,False
TXN00003002,False
TXN00003003,False
TXN00003004,False
TXN00003005,False
TXN00003006,False
TXN00003007,False
TXN00003008,False
TXN00003009,False
TXN00003010,False
TXN00003011,False
TXN00003012,False
TXN00003013,False
TXN00003014,False
TXN00003015,False
TXN00003016,False
TXN00003017,False
TXN00003018,False
TXN00003019,False
TXN00003020,False
TXN00003021,False
TXN00003022,False
TXN00003023,False
TXN00003024,False
TXN00003025,False
TXN00003026,False
TXN00003027,False
TXN00003028,False
TXN00003029,False
TXN00003030,False
TXN00003031,False
TXN00003032,False
TXN00003033,True
TXN00003034,False
TXN00003035,False
TXN00003036,False
TXN00003037,False
TXN00003038,False
TXN00003039,False
TXN00003040,False
TXN00003041,False
TXN00003042,False
TXN00003043,False
TXN00003044,False
TXN00003045,False
TXN00003046,False
TXN00003047,False
TXN00003048,False
TXN00003049,False
TXN00003050,False
TXN00003051,False
TXN00003052,False
TXN00003053,False
TXN00003054,False
TXN00003055,False
TXN00003056,False
TXN00003057,False
TXN00003058,False
TXN00003059,False
TXN00003060,False
TXN00003061,False
TXN00003062,False
TXN00003063,False
TXN00003064,False
TXN00003065,False
TXN00003066,False
TXN00003067,False
TXN00003068,False
TXN00003069,False
TXN00003070,False
TXN00003071,False
TXN00003072,False
TXN00003073,False
TXN00003074,False
TXN00003075,False
TXN00003076,False
TXN00003077,False
TXN00003078,False
TXN00003079,False
TXN00003080,False
TXN00003081,False
TXN00003082,False
TXN00003083,False
TXN00003084,False
TXN00003085,False
TXN00003086,False
TXN00003087,False
TXN00003088,False
TXN00003089,False
TXN00003090,False
TXN00003091,False
TXN00003092,False
TXN00003093,False
TXN00003094,False
TXN00003095,False
TXN00003096,False
TXN00003097,False
TXN00003098,False
TXN00003099,False
TXN00003100,False
TXN00003101,True
TXN00003102,False
TXN00003103,False
TXN00003104,False
